"video_id","etiquette_id"
553,5466
553,5467
553,5468
555,5470
555,5471
555,5472
555,5473
555,5474
555,5475
555,5476
555,5477
555,5478
555,5479
555,5480
555,5481
555,5482
555,5484
555,5485
555,5486
555,5487
555,5488
555,5489
555,5490
555,5491
555,5492
555,5493
556,5494
556,5495
556,5496
557,5498
557,5500
557,5501
557,5503
557,5504
557,5505
557,5506
557,5507
557,5508
557,5509
557,5510
557,5511
557,5512
557,5513
557,5514
557,5515
557,5516
557,5517
557,5518
557,5519
557,5520
557,5521
557,5522
557,5523
557,5524
560,5525
560,5526
560,5527
560,5528
560,5529
560,5531
560,5533
560,5534
560,5538
560,5539
560,5540
560,5542
560,5543
562,5544
562,5545
562,5546
562,5547
562,5548
562,5549
562,5550
562,5551
562,5552
562,5553
563,5554
563,5555
563,5557
563,5558
563,5559
563,5564
563,5565
563,5567
563,5568
563,5569
563,5570
563,5571
563,5572
563,5573
563,5574
563,5575
563,5576
563,5577
563,5579
563,5580
565,5581
565,5582
565,5584
565,5589
565,5591
565,5592
565,5593
565,5594
565,5596
565,5597
565,5600
566,5602
566,5603
566,5610
566,5611
566,5612
566,5613
566,5614
566,5615
566,5616
566,5617
566,5618
566,5619
566,5620
566,5622
566,5623
566,5624
566,5625
566,5626
566,5627
566,5628
566,5629
566,5632
568,5651
568,5653
568,5654
568,5658
568,5659
568,5660
568,5661
568,5662
568,5663
568,5664
568,5665
568,5666
568,5667
569,5668
569,5669
570,5672
570,5673
570,5674
570,5675
570,5676
570,5677
570,5678
570,5679
570,5680
570,5681
571,5682
571,5683
571,5684
571,5685
571,5686
571,5687
571,5688
571,5689
571,5690
571,5691
571,5692
571,5693
571,5694
572,5695
572,5696
572,5697
572,5698
572,5699
573,5700
573,5701
573,5702
573,5704
573,5705
573,5706
573,5707
573,5708
573,5709
573,5710
573,5711
573,5712
573,5713
573,5714
573,5715
573,5716
573,5717
574,5718
574,5720
574,5721
574,5722
574,5724
574,5726
574,5727
574,5728
574,5729
574,5730
574,5731
574,5733
574,5734
574,5737
574,5738
574,5740
574,5741
575,5742
575,5743
575,5744
575,5745
575,5746
575,5747
575,5751
575,5752
575,5753
575,5754
575,5755
575,5756
575,5757
575,5759
575,5760
575,5762
575,5763
575,5764
575,5765
576,5766
576,5767
576,5769
576,5770
576,5771
576,5772
576,5773
576,5774
576,5775
576,5776
576,5777
576,5778
576,5779
576,5780
576,5781
576,5782
577,5783
577,5784
577,5786
577,5787
577,5789
577,5790
577,5791
577,5796
577,5797
577,5798
577,5799
577,5800
577,5801
577,5802
577,5803
577,5804
577,5805
577,5806
577,5808
577,5809
577,5812
577,5813
577,5814
577,5815
578,5816
578,5817
578,5819
578,5820
578,5821
578,5822
578,5823
579,5824
579,5825
579,5826
579,5827
579,5828
580,5829
580,5833
581,5838
581,5840
581,5841
581,5842
582,5845
582,5846
582,5848
582,5849
582,5850
582,5852
582,5853
582,5854
582,5855
582,5856
582,5857
582,5858
582,5859
582,5860
582,5861
582,5862
582,5863
582,5864
582,5865
583,5866
583,5867
583,5869
583,5870
583,5871
585,5872
585,5875
585,5876
585,5877
585,5878
585,5879
585,5880
585,5881
585,5882
585,5884
585,5885
585,5888
585,5891
585,5892
585,5893
585,5894
585,5895
585,5896
586,5897
586,5898
586,5899
586,5901
587,5902
587,5903
587,5904
587,5905
587,5906
587,5907
587,5908
587,5909
587,5910
587,5911
587,5912
587,5913
587,5914
587,5915
587,5917
587,5918
588,5919
588,5920
588,5921
588,5924
588,5928
589,5929
589,5931
589,5932
589,5933
589,5934
590,5935
590,5936
590,5937
591,5938
591,5939
591,5940
591,5941
591,5942
591,5943
591,5944
591,5945
591,5946
591,5947
591,5948
591,5949
591,5951
591,5952
591,5953
591,5954
591,5955
591,5956
591,5957
591,5958
591,5959
591,5960
591,5961
591,5962
591,5963
591,5964
591,5965
591,5966
591,5967
591,5968
591,5969
592,5972
593,5973
594,5976
594,5977
594,5982
594,5983
594,5984
594,5985
594,5986
594,5987
594,5988
594,5989
594,5990
594,5991
594,5992
594,5993
594,5994
594,5995
594,5996
594,5997
594,5998
594,6001
594,6002
594,6004
594,6005
594,6006
594,6007
594,6009
594,6010
594,6011
594,6012
594,6013
594,6014
594,6015
594,6016
594,6017
594,6018
594,6019
594,6020
594,6021
594,6022
594,6023
594,6024
594,6026
594,6027
594,6028
594,6029
594,6030
594,6031
594,6032
594,6033
594,6034
594,6035
594,6036
594,6037
594,6038
594,6039
595,6040
595,6042
595,6043
595,6044
595,6045
595,6047
595,6048
595,6049
595,6050
596,6051
596,6052
596,6054
596,6055
596,6057
596,6058
597,6059
597,6060
597,6061
597,6062
597,6063
597,6064
597,6065
597,6066
597,6067
597,6068
597,6069
597,6070
597,6071
597,6072
597,6073
597,6074
597,6075
597,6076
597,6077
597,6078
597,6079
597,6080
597,6081
598,6082
598,6083
598,6084
598,6085
598,6086
598,6087
598,6088
598,6089
598,6090
598,6091
598,6093
598,6094
598,6095
598,6096
598,6097
598,6098
598,6099
598,6100
598,6101
598,6102
598,6103
598,6104
598,6105
598,6106
598,6107
598,6108
598,6109
598,6110
598,6111
598,6112
598,6113
598,6114
598,6115
598,6116
598,6117
598,6118
598,6119
598,6120
598,6121
598,6122
598,6123
598,6124
598,6125
598,6128
598,6129
598,6130
598,6131
598,6132
598,6133
599,6135
599,6136
599,6137
599,6138
599,6139
599,6140
599,6141
599,6142
599,6145
599,6146
599,6147
599,6151
599,6152
600,6155
600,6156
600,6157
600,6158
600,6160
600,6161
600,6163
601,6166
601,6167
601,6168
601,6169
601,6170
601,6171
601,6172
601,6174
601,6175
601,6176
601,6177
601,6178
601,6180
601,6182
601,6183
601,6184
601,6185
603,6186
603,6187
603,6188
603,6189
603,6190
603,6191
603,6192
603,6193
603,6194
603,6195
603,6196
603,6197
603,6198
603,6199
603,6200
603,6201
603,6202
603,6203
603,6204
603,6205
603,6206
603,6207
603,6208
603,6210
603,6211
603,6212
603,6213
603,6214
603,6215
603,6216
603,6217
603,6218
603,6219
603,6220
603,6221
603,6222
603,6223
603,6224
603,6225
603,6226
603,6227
603,6228
603,6229
603,6230
603,6231
603,6232
603,6233
603,6234
603,6235
603,6236
603,6237
603,6238
603,6239
603,6240
603,6241
603,6242
603,6243
603,6244
603,6245
603,6246
603,6247
603,6248
603,6249
603,6250
603,6251
603,6252
603,6253
603,6254
603,6255
603,6256
603,6257
603,6258
603,6259
603,6260
603,6261
603,6262
603,6263
603,6264
603,6265
603,6266
603,6268
603,6269
603,6270
603,6271
603,6273
603,6274
603,6276
603,6277
603,6278
603,6279
603,6280
603,6281
603,6282
603,6283
603,6284
603,6285
603,6286
603,6288
603,6289
603,6290
603,6291
603,6292
603,6293
603,6294
603,6295
604,6297
606,6301
606,6302
606,6305
606,6306
606,6307
607,6308
607,6309
607,6310
607,6311
607,6312
607,6313
607,6314
607,6315
607,6316
607,6317
607,6318
607,6319
607,6320
607,6321
607,6322
607,6323
607,6324
607,6325
607,6326
607,6327
607,6328
607,6329
607,6330
607,6331
607,6332
608,6334
608,6335
608,6336
608,6337
608,6338
608,6339
608,6340
608,6341
608,6342
608,6343
608,6344
608,6345
608,6346
608,6347
608,6348
608,6349
608,6350
609,6351
609,6352
609,6353
609,6354
610,6355
610,6356
610,6357
610,6358
610,6359
610,6360
610,6361
610,6363
611,6364
611,6365
611,6366
611,6367
612,6368
612,6369
612,6370
612,6371
612,6375
612,6376
612,6377
612,6378
612,6379
612,6380
612,6381
613,6382
613,6383
613,6384
613,6385
613,6386
613,6387
613,6388
613,6389
613,6390
613,6391
613,6392
613,6393
613,6396
613,6397
613,6398
613,6399
613,6400
613,6401
613,6402
613,6403
613,6404
613,6405
613,6406
613,6407
613,6408
613,6409
613,6410
613,6411
614,6413
614,6414
614,6415
614,6416
614,6417
614,6418
614,6419
614,6420
614,6421
614,6422
614,6423
614,6424
614,6425
614,6426
614,6427
614,6428
614,6429
615,6430
615,6431
615,6432
615,6433
615,6434
615,6435
615,6436
615,6437
615,6438
615,6439
615,6440
615,6441
616,6442
616,6443
617,6445
617,6447
617,6448
617,6449
617,6450
617,6451
617,6452
617,6455
617,6456
617,6458
617,6459
617,6460
617,6461
617,6462
617,6463
617,6464
617,6465
617,6466
617,6467
617,6468
617,6469
617,6471
617,6472
617,6473
617,6475
617,6476
617,6478
617,6479
617,6480
617,6481
617,6482
617,6483
617,6484
618,6485
618,6488
618,6489
618,6490
618,6491
618,6492
618,6493
618,6495
618,6500
618,6501
618,6502
618,6503
618,6504
618,6505
618,6506
618,6507
618,6508
618,6509
618,6510
618,6511
618,6512
618,6513
618,6514
618,6515
618,6516
618,6517
618,6518
618,6519
618,6520
618,6524
618,6525
618,6526
618,6527
618,6528
618,6530
618,6531
618,6532
618,6533
618,6534
618,6535
618,6537
618,6538
618,6539
618,6540
618,6541
618,6542
618,6543
618,6544
618,6545
618,6547
618,6548
618,6549
618,6550
618,6551
618,6552
618,6553
618,6554
618,6555
618,6556
618,6557
618,6558
618,6559
618,6560
618,6561
618,6562
618,6563
618,6564
618,6565
618,6566
618,6567
618,6568
618,6569
618,6570
618,6571
618,6572
618,6575
618,6576
618,6577
618,6578
618,6579
618,6580
618,6581
618,6582
618,6583
618,6584
618,6585
618,6586
618,6587
618,6588
618,6589
618,6590
618,6592
618,6593
618,6594
618,6595
618,6596
619,6597
619,6598
619,6599
619,6600
622,6601
622,6602
622,6603
622,6604
622,6605
624,6608
624,6612
624,6614
624,6617
624,6618
624,6621
624,6622
625,6623
625,6624
625,6625
625,6626
625,6627
625,6628
626,6630
626,6631
626,6632
626,6633
626,6634
626,6635
626,6636
626,6637
626,6638
628,6639
628,6640
628,6643
629,6647
629,6649
629,6650
629,6651
629,6652
629,6653
629,6655
629,6656
629,6658
629,6659
629,6660
629,6661
629,6662
629,6663
629,6664
630,6665
630,6666
630,6667
630,6668
630,6669
630,6670
631,6671
631,6672
631,6673
632,6675
632,6676
632,6677
632,6678
632,6679
632,6680
632,6681
632,6682
632,6683
632,6684
632,6686
632,6687
632,6688
632,6689
632,6690
632,6691
632,6692
632,6693
632,6694
632,6695
632,6696
632,6697
632,6698
632,6699
632,6700
632,6701
632,6702
632,6703
632,6704
632,6705
632,6706
632,6707
632,6708
632,6709
632,6710
632,6711
632,6712
632,6713
632,6714
632,6715
632,6716
632,6717
632,6718
632,6719
632,6720
632,6721
632,6722
632,6723
632,6724
632,6725
632,6726
632,6727
633,6729
633,6733
633,6734
633,6735
633,6736
633,6737
633,6738
633,6739
633,6740
633,6743
633,6744
634,6745
634,6746
634,6747
634,6748
634,6749
634,6750
634,6751
634,6752
635,6753
635,6754
635,6755
635,6756
635,6757
635,6758
635,6759
635,6760
635,6761
635,6762
635,6763
635,6764
635,6765
635,6768
635,6769
635,6770
635,6771
635,6772
635,6773
635,6774
635,6775
636,6776
636,6777
637,6778
637,6779
637,6780
637,6781
637,6782
637,6783
637,6788
637,6789
637,6790
637,6791
637,6792
637,6793
637,6794
637,6795
637,6796
637,6797
637,6798
637,6799
637,6800
637,6801
638,6802
638,6804
638,6810
638,6811
638,6812
638,6813
638,6814
638,6815
638,6816
638,6817
638,6818
638,6819
638,6822
638,6823
638,6824
639,6828
640,6834
640,6835
640,6836
640,6840
640,6841
640,6842
640,6844
640,6845
640,6846
640,6847
640,6848
640,6849
640,6850
640,6851
640,6852
640,6853
640,6855
640,6856
640,6862
640,6864
640,6865
640,6867
640,6868
640,6869
640,6870
640,6871
641,6873
641,6874
641,6875
641,6876
641,6877
641,6878
641,6879
641,6880
641,6881
641,6883
641,6884
641,6885
641,6887
641,6888
641,6889
641,6890
641,6891
642,6893
642,6894
642,6899
642,6900
644,6901
644,6902
644,6903
644,6905
644,6906
644,6907
644,6908
644,6910
644,6911
644,6912
644,6913
644,6914
644,6915
644,6916
644,6917
644,6918
644,6919
644,6920
644,6921
644,6922
644,6923
644,6924
644,6925
644,6926
644,6927
644,6928
644,6929
644,6932
644,6933
644,6934
645,6935
645,6936
645,6937
645,6938
645,6939
645,6940
645,6941
645,6942
645,6943
645,6944
645,6945
645,6946
645,6947
645,6948
645,6950
645,6951
645,6952
647,6953
647,6954
647,6955
647,6956
647,6957
647,6958
647,6959
647,6960
647,6962
647,6963
647,6964
647,6965
647,6966
647,6967
647,6968
647,6969
647,6970
647,6971
647,6972
647,6974
647,6975
647,6976
647,6977
647,6979
647,6982
647,6983
648,6984
648,6985
648,6987
648,6988
648,6989
648,6990
648,6992
648,6994
648,6995
648,6996
648,6997
648,6998
648,7000
648,7001
648,7002
648,7003
648,7004
648,7005
648,7006
648,7007
648,7008
648,7009
648,7012
648,7013
648,7014
648,7016
648,7017
648,7018
650,7029
650,7031
650,7032
650,7033
650,7034
650,7035
650,7036
650,7037
650,7038
650,7039
650,7040
650,7041
650,7043
650,7044
650,7045
650,7046
650,7047
651,7049
651,7050
651,7051
651,7053
651,7054
651,7055
651,7056
651,7057
651,7058
651,7060
651,7061
651,7062
651,7063
651,7064
651,7065
651,7067
651,7068
651,7069
651,7071
651,7073
651,7074
651,7075
651,7076
651,7078
651,7079
651,7080
651,7081
652,7083
652,7085
652,7086
652,7087
652,7088
652,7089
652,7091
652,7093
652,7094
652,7095
652,7096
652,7097
652,7098
652,7099
652,7100
652,7101
652,7102
654,7103
654,7104
654,7105
654,7106
654,7107
654,7108
654,7109
654,7110
654,7111
654,7112
654,7113
654,7115
654,7116
655,7117
655,7121
655,7122
655,7123
655,7124
655,7125
655,7126
655,7127
655,7128
655,7129
655,7130
655,7131
655,7134
655,7136
655,7138
655,7139
655,7140
655,7141
658,7142
658,7144
658,7145
658,7149
658,7152
658,7153
658,7154
658,7159
658,7160
658,7164
658,7165
658,7166
658,7167
658,7168
658,7171
658,7173
658,7174
658,7175
658,7177
658,7178
658,7179
658,7180
658,7181
658,7182
658,7183
658,7184
658,7186
658,7187
658,7190
658,7191
658,7192
658,7193
658,7194
658,7195
658,7196
658,7197
658,7198
658,7199
658,7200
658,7201
658,7202
658,7203
658,7204
658,7205
658,7206
658,7207
658,7208
658,7209
658,7210
658,7212
658,7213
658,7214
658,7215
658,7216
658,7217
658,7218
658,7219
658,7221
658,7222
658,7223
658,7228
658,7230
658,7231
658,7232
658,7233
658,7234
658,7236
658,7238
658,7239
658,7240
658,7241
658,7242
658,7243
658,7247
659,7248
659,7249
659,7250
659,7251
659,7252
659,7253
659,7254
659,7255
659,7256
659,7257
659,7258
659,7259
659,7261
659,7262
659,7263
659,7264
659,7265
659,7267
659,7268
659,7269
659,7270
659,7271
659,7272
659,7273
659,7275
659,7276
659,7277
659,7278
659,7279
659,7280
659,7282
659,7283
659,7287
659,7291
659,7293
659,7294
659,7295
659,7296
660,7298
660,7299
660,7300
660,7301
660,7303
661,7304
661,7305
661,7306
661,7307
661,7308
661,7309
661,7310
661,7311
661,7312
661,7313
661,7314
661,7315
661,7316
661,7317
661,7318
661,7319
661,7320
661,7321
661,7322
661,7323
661,7324
662,7325
662,7328
664,7330
664,7331
664,7333
664,7334
664,7336
664,7338
664,7340
664,7341
664,7342
664,7343
664,7344
664,7345
664,7347
664,7348
664,7349
664,7350
664,7351
664,7353
664,7356
664,7358
664,7359
664,7360
664,7361
664,7362
664,7363
664,7364
664,7365
664,7367
664,7370
664,7371
664,7372
664,7374
664,7375
664,7376
664,7377
664,7379
664,7380
664,7381
664,7382
664,7383
664,7384
664,7385
664,7386
664,7387
664,7388
665,7389
665,7390
665,7393
665,7394
665,7395
665,7396
665,7397
665,7398
665,7399
665,7400
665,7401
665,7402
665,7403
665,7404
665,7405
665,7406
665,7407
665,7409
666,7411
666,7412
666,7413
666,7414
666,7415
666,7416
666,7417
666,7418
666,7419
666,7420
666,7421
666,7423
667,7425
667,7426
667,7430
667,7431
667,7432
667,7433
667,7434
667,7435
667,7436
667,7437
667,7438
667,7439
667,7440
667,7441
667,7443
667,7444
667,7445
667,7446
667,7447
667,7448
667,7449
667,7450
668,7453
668,7454
668,7455
668,7456
668,7457
668,7458
668,7459
668,7460
668,7462
668,7464
668,7465
668,7466
668,7469
668,7472
669,7474
669,7476
669,7477
669,7478
669,7479
669,7480
669,7481
669,7483
669,7484
669,7486
669,7487
669,7488
669,7489
669,7491
669,7492
669,7493
669,7494
669,7497
669,7499
669,7502
669,7503
669,7505
669,7506
669,7507
669,7508
669,7509
669,7510
669,7511
669,7512
669,7513
669,7514
669,7515
669,7516
669,7518
669,7521
669,7522
669,7523
669,7524
669,7525
669,7526
669,7527
669,7528
669,7529
669,7530
669,7531
669,7533
669,7534
669,7535
669,7536
669,7537
669,7538
669,7539
669,7540
669,7541
669,7542
669,7543
669,7544
669,7545
669,7546
669,7547
669,7548
669,7550
669,7551
669,7552
669,7553
669,7554
670,7556
670,7559
670,7560
670,7563
670,7564
671,7565
671,7566
671,7567
671,7568
671,7569
671,7570
671,7571
671,7572
671,7573
671,7574
671,7575
671,7576
671,7577
671,7578
671,7579
671,7580
671,7581
671,7582
671,7583
671,7584
671,7585
671,7586
671,7587
671,7588
671,7589
671,7590
671,7591
671,7592
671,7593
671,7594
672,7595
672,7596
672,7597
672,7598
672,7599
672,7600
672,7601
672,7602
672,7603
672,7604
672,7605
672,7606
672,7607
672,7608
672,7609
672,7610
672,7611
672,7612
672,7613
673,7614
673,7615
673,7616
673,7617
673,7618
673,7619
673,7620
673,7621
673,7622
673,7623
673,7624
673,7625
673,7627
673,7628
673,7629
673,7630
673,7631
673,7632
673,7633
673,7634
673,7635
673,7636
673,7637
673,7638
673,7639
674,7641
674,7642
674,7643
674,7644
674,7645
674,7646
674,7647
675,7648
677,7649
677,7650
677,7651
677,7652
677,7654
677,7655
677,7658
677,7659
677,7660
677,7661
677,7662
677,7663
677,7664
677,7665
677,7666
677,7667
677,7668
677,7669
677,7670
677,7671
677,7672
677,7673
677,7674
677,7676
677,7677
677,7678
677,7681
678,7684
678,7689
679,7697
679,7698
679,7699
679,7700
681,7701
681,7702
681,7703
681,7704
681,7705
681,7706
681,7707
681,7708
681,7709
681,7710
681,7711
681,7712
681,7713
681,7714
681,7715
681,7716
681,7717
681,7718
681,7719
681,7720
683,7722
683,7723
683,7724
683,7725
683,7726
683,7727
683,7728
683,7732
683,7734
683,7736
683,7737
683,7738
683,7739
684,7742
684,7743
684,7744
684,7745
684,7746
684,7747
684,7748
684,7749
684,7750
684,7752
684,7755
684,7756
684,7757
688,7763
688,7764
688,7765
688,7766
688,7767
688,7768
688,7771
688,7772
688,7773
688,7774
688,7776
688,7777
688,7778
688,7780
688,7781
688,7782
688,7783
688,7784
688,7788
688,7789
688,7790
688,7791
688,7793
688,7794
688,7795
689,7797
689,7798
689,7799
689,7800
689,7801
689,7802
689,7803
689,7804
689,7805
689,7806
689,7807
690,7808
690,7809
690,7811
690,7812
690,7813
690,7814
690,7815
690,7816
690,7819
690,7820
690,7821
690,7822
690,7823
690,7825
690,7826
690,7828
690,7830
690,7831
690,7832
690,7833
690,7834
690,7835
690,7836
690,7837
690,7838
690,7840
691,7841
691,7842
691,7843
691,7844
691,7845
692,7846
692,7849
692,7850
692,7851
693,7854
693,7855
693,7856
693,7857
693,7858
693,7859
693,7860
693,7862
693,7865
693,7867
693,7869
693,7871
693,7873
693,7874
693,7875
693,7876
693,7878
693,7879
693,7880
694,7881
694,7882
694,7883
694,7884
694,7885
694,7886
694,7887
694,7888
694,7889
694,7890
694,7891
694,7892
694,7893
694,7894
694,7895
694,7896
694,7897
694,7898
694,7899
694,7901
694,7902
694,7903
697,7904
697,7905
697,7906
697,7907
697,7912
697,7913
697,7914
697,7915
697,7916
697,7918
697,7919
697,7920
697,7921
697,7922
697,7923
697,7924
697,7925
697,7926
697,7927
697,7928
697,7929
698,7932
698,7950
698,7954
698,7956
698,7957
698,7958
698,7959
698,7960
698,7963
698,7964
699,7965
699,7966
699,7967
699,7968
699,7972
699,7975
699,7977
700,7979
700,7982
700,7983
700,7984
700,7985
700,7987
700,7989
700,7990
700,7993
700,7994
700,7996
700,7998
700,8004
700,8005
700,8010
700,8013
701,8014
701,8015
701,8016
701,8017
701,8018
701,8019
702,8020
702,8021
702,8022
702,8023
703,8024
703,8025
703,8026
703,8028
703,8029
703,8030
703,8031
703,8032
703,8033
703,8034
703,8036
703,8039
703,8040
703,8041
703,8042
703,8043
703,8044
703,8045
703,8046
703,8047
703,8051
703,8052
703,8053
703,8056
703,8058
703,8061
703,8063
703,8064
703,8065
703,8066
703,8068
703,8069
703,8071
703,8072
703,8073
703,8074
703,8075
703,8076
703,8077
703,8079
703,8080
703,8081
703,8083
703,8086
703,8087
703,8089
703,8090
703,8091
703,8092
703,8093
703,8096
703,8098
703,8099
703,8100
703,8101
703,8104
703,8106
703,8107
703,8108
703,8109
703,8110
703,8115
703,8116
703,8118
703,8119
703,8122
703,8123
703,8124
703,8125
703,8126
703,8128
703,8129
703,8130
703,8132
703,8133
703,8134
703,8135
703,8137
703,8138
703,8139
703,8140
703,8141
703,8142
704,8144
704,8149
704,8151
704,8154
704,8155
704,8156
704,8161
704,8162
705,8163
705,8164
705,8165
705,8166
707,8168
707,8169
707,8170
707,8172
707,8173
707,8174
707,8175
707,8176
707,8177
707,8178
707,8179
707,8180
708,8181
708,8182
708,8183
708,8184
708,8185
709,8189
709,8190
709,8192
709,8193
709,8194
709,8195
709,8196
709,8197
709,8198
709,8199
709,8200
709,8201
709,8202
709,8203
709,8204
709,8205
709,8206
710,8207
710,8208
710,8209
710,8210
710,8211
710,8212
710,8213
710,8214
710,8215
710,8216
710,8217
710,8218
710,8219
710,8221
710,8222
710,8223
710,8224
710,8225
710,8227
710,8228
710,8229
710,8230
710,8231
710,8232
710,8233
711,8234
711,8236
711,8237
711,8240
711,8241
711,8242
712,8243
712,8245
712,8246
713,8247
713,8248
713,8249
713,8250
713,8251
713,8252
713,8253
713,8254
713,8255
713,8256
713,8258
713,8259
713,8260
716,8263
716,8265
716,8267
716,8270
716,8272
716,8273
716,8274
716,8275
716,8276
716,8277
716,8278
716,8279
716,8280
716,8281
716,8282
716,8284
716,8285
716,8286
716,8287
716,8288
716,8289
716,8290
716,8291
716,8292
716,8293
716,8294
716,8295
717,8296
717,8297
717,8298
717,8299
717,8301
717,8302
717,8303
717,8305
717,8306
717,8307
717,8312
717,8313
717,8314
717,8315
717,8316
717,8317
717,8318
717,8319
717,8320
717,8321
717,8322
717,8323
717,8324
717,8325
717,8327
717,8328
717,8329
717,8330
718,8331
718,8332
718,8333
718,8334
718,8335
718,8336
718,8337
718,8338
718,8341
718,8342
718,8343
719,8344
720,8345
720,8346
720,8347
720,8348
723,8349
723,8350
723,8351
723,8352
723,8353
723,8354
723,8355
727,8358
728,8360
729,8361
729,8363
729,8364
729,8366
731,8367
731,8368
731,8370
731,8371
731,8372
731,8373
731,8375
732,8378
732,8379
732,8380
732,8381
732,8382
732,8383
732,8384
733,8385
733,8386
733,8387
733,8388
733,8389
734,8390
734,8391
735,8392
735,8393
735,8394
735,8395
735,8396
735,8397
735,8398
735,8399
735,8400
735,8401
735,8402
735,8403
735,8404
735,8405
735,8406
735,8407
735,8408
735,8409
735,8410
735,8411
735,8412
735,8413
735,8414
735,8415
735,8416
735,8417
735,8418
735,8419
735,8420
735,8421
735,8422
736,8423
736,8424
736,8425
736,8426
736,8427
736,8428
736,8429
736,8430
736,8431
736,8432
736,8433
736,8434
736,8435
736,8436
736,8437
736,8438
736,8439
736,8440
736,8441
736,8442
736,8443
736,8444
736,8445
736,8446
736,8447
736,8448
736,8449
736,8450
736,8451
736,8452
736,8453
737,8454
737,8455
737,8456
737,8458
737,8462
738,8464
738,8465
738,8466
738,8467
738,8468
738,8469
738,8470
738,8471
738,8472
738,8473
738,8474
738,8475
738,8476
738,8477
738,8478
738,8479
738,8480
738,8481
738,8482
738,8483
738,8484
738,8485
738,8486
738,8487
738,8488
738,8489
738,8490
741,8491
741,8492
741,8493
741,8494
741,8495
741,8496
741,8497
741,8498
741,8499
741,8500
741,8501
741,8502
741,8503
743,8504
743,8505
743,8506
743,8507
743,8508
743,8509
743,8510
743,8511
743,8512
743,8513
743,8514
743,8516
743,8517
743,8524
743,8525
743,8527
743,8529
750,8533
754,8534
754,8535
754,8536
754,8537
754,8538
754,8539
754,8540
754,8541
754,8542
754,8543
754,8544
754,8545
754,8546
754,8547
757,8549
757,8550
757,8551
757,8552
757,8553
757,8554
757,8555
757,8556
757,8557
757,8558
757,8559
757,8560
757,8561
757,8563
757,8564
757,8565
757,8566
757,8567
757,8568
757,8569
757,8570
757,8572
757,8573
757,8574
757,8576
757,8577
757,8578
757,8579
757,8580
757,8581
757,8582
757,8583
757,8584
763,8587
763,8588
763,8589
763,8590
763,8591
763,8592
763,8593
763,8594
763,8595
763,8596
763,8599
763,8600
763,8601
763,8602
763,8603
763,8605
763,8607
763,8608
763,8609
763,8610
763,8611
763,8612
763,8613
765,8616
765,8617
765,8618
765,8619
765,8620
765,8621
765,8622
765,8623
765,8624
765,8625
765,8626
765,8627
765,8628
765,8629
765,8630
765,8631
765,8632
765,8633
765,8634
765,8635
765,8636
765,8637
765,8638
765,8639
765,8640
765,8641
774,8642
774,8643
775,8648
775,8649
775,8650
775,8651
775,8652
775,8653
775,8654
775,8655
777,8656
777,8657
777,8659
777,8661
779,8663
779,8664
782,8667
782,8668
782,8669
782,8670
782,8671
782,8673
782,8674
784,8675
784,8676
784,8677
784,8678
784,8679
784,8681
784,8682
784,8683
784,8684
784,8685
784,8686
784,8687
784,8688
784,8689
784,8690
784,8691
784,8692
784,8693
784,8694
784,8695
784,8696
784,8697
784,8698
784,8699
784,8700
784,8703
784,8704
784,8705
784,8706
784,8707
785,8708
785,8709
785,8713
786,8716
786,8717
786,8718
786,8721
786,8722
786,8723
786,8724
786,8725
786,8726
786,8727
786,8728
786,8729
786,8730
786,8731
786,8732
786,8733
786,8734
786,8735
786,8736
786,8737
786,8738
786,8740
788,8743
788,8745
788,8746
788,8747
788,8748
788,8749
788,8750
788,8751
788,8752
789,8753
789,8755
789,8757
789,8760
789,8761
789,8762
789,8763
789,8764
789,8765
789,8766
790,8767
790,8768
790,8769
791,8772
791,8774
792,8776
792,8778
792,8779
797,8780
797,8781
797,8782
797,8783
797,8784
797,8785
797,8787
797,8788
797,8789
797,8790
797,8791
797,8792
797,8793
797,8798
797,8799
797,8802
797,8803
797,8804
797,8805
797,8806
797,8807
797,8808
801,8809
801,8810
801,8811
801,8812
802,8813
802,8814
802,8815
802,8816
802,8819
802,8820
802,8821
802,8822
802,8824
802,8825
802,8826
802,8827
802,8828
802,8829
802,8830
802,8831
802,8832
802,8833
802,8834
802,8835
802,8836
802,8837
802,8838
802,8839
802,8840
802,8841
803,8842
803,8843
803,8844
804,8845
804,8846
804,8847
804,8848
804,8849
804,8850
804,8851
804,8852
804,8853
804,8854
804,8855
804,8856
804,8858
804,8859
804,8860
804,8861
804,8862
804,8863
804,8864
804,8865
804,8866
804,8867
805,8870
805,8871
805,8872
805,8873
805,8874
805,8875
805,8876
805,8877
805,8878
805,8879
805,8883
805,8884
805,8886
805,8887
805,8888
805,8889
805,8890
805,8891
805,8892
805,8893
805,8894
805,8895
805,8896
805,8897
805,8898
805,8899
805,8900
805,8901
805,8903
805,8904
805,8905
806,8908
806,8910
806,8911
806,8912
806,8914
806,8915
806,8917
806,8918
806,8919
806,8920
806,8921
806,8922
806,8924
806,8926
806,8927
806,8928
806,8929
810,8932
810,8933
810,8934
810,8935
810,8938
810,8939
810,8940
810,8941
810,8942
810,8943
810,8944
810,8945
810,8946
810,8947
810,8948
810,8949
810,8950
810,8951
810,8952
812,8953
812,8954
812,8955
812,8956
812,8957
812,8959
812,8960
812,8962
815,8964
815,8968
815,8969
815,8970
815,8971
815,8972
815,8973
815,8974
815,8975
815,8976
815,8977
815,8978
